,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,International total
9085,2018,Somalia,Poland,47,0,0,47
9086,2018,Viet Nam,Poland,16,9,0,25
9087,2018,Sudan,Poland,5,0,0,5
9088,2018,Syrian Arab Rep.,Poland,531,20,0,551
9089,2018,Tajikistan,Poland,73,95,0,168
9090,2018,Turkmenistan,Poland,42,0,0,42
9091,2018,Türkiye,Poland,43,37,0,80
9092,2018,Uganda,Poland,6,0,0,6
9093,2018,Ukraine,Poland,464,309,0,773
9094,2018,Uzbekistan,Poland,20,5,0,25
9095,2018,Yemen,Poland,9,8,0,17
9096,2018,Stateless,Poland,98,8,0,106
9097,2018,Afghanistan,Portugal,16,5,0,21
9098,2018,Angola,Portugal,0,25,0,25
9099,2018,Armenia,Portugal,5,0,0,5
9100,2018,Bangladesh,Portugal,5,0,0,5
9101,2018,Belarus,Portugal,16,0,0,16
9102,2018,Brazil,Portugal,0,5,0,5
9103,2018,Bosnia and Herzegovina,Portugal,11,0,0,11
9104,2018,Central African Rep.,Portugal,8,0,0,8
9105,2018,Cameroon,Portugal,13,0,0,13
9106,2018,Congo,Portugal,7,0,0,7
9107,2018,Dem. Rep. of the Congo,Portugal,60,5,0,65
9108,2018,Colombia,Portugal,58,0,0,58
9109,2018,Cuba,Portugal,5,0,0,5
9110,2018,Eritrea,Portugal,188,0,0,188
9111,2018,Ethiopia,Portugal,6,0,0,6
9112,2018,Gambia,Portugal,5,5,0,10
9113,2018,Palestinian,Portugal,5,5,0,10
9114,2018,Georgia,Portugal,5,0,0,5
9115,2018,Guinea-Bissau,Portugal,9,5,0,14
9116,2018,Guinea,Portugal,98,5,0,103
9117,2018,Cote d'Ivoire,Portugal,32,0,0,32
9118,2018,Iran (Islamic Rep. of),Portugal,37,0,0,37
9119,2018,Iraq,Portugal,162,0,0,162
9120,2018,Kenya,Portugal,6,0,0,6
9121,2018,Libya,Portugal,14,0,0,14
9122,2018,Sri Lanka,Portugal,41,0,0,41
9123,2018,Mauritania,Portugal,5,0,0,5
9124,2018,Mali,Portugal,13,0,0,13
9125,2018,Morocco,Portugal,9,0,0,9
9126,2018,Nigeria,Portugal,24,0,0,24
9127,2018,Pakistan,Portugal,65,5,0,70
9128,2018,Russian Federation,Portugal,16,0,0,16
9129,2018,Rwanda,Portugal,5,0,0,5
9130,2018,Senegal,Portugal,7,0,0,7
9131,2018,Sierra Leone,Portugal,26,0,0,26
9132,2018,Somalia,Portugal,37,5,0,42
9133,2018,Sudan,Portugal,23,0,0,23
9134,2018,South Sudan,Portugal,15,0,0,15
9135,2018,Syrian Arab Rep.,Portugal,602,0,0,602
9136,2018,Togo,Portugal,6,0,0,6
9137,2018,Türkiye,Portugal,5,0,0,5
9138,2018,Uganda,Portugal,5,0,0,5
9139,2018,Ukraine,Portugal,423,15,0,438
9140,2018,Yemen,Portugal,7,0,0,7
9141,2018,Stateless,Portugal,25,0,0,25
9142,2018,Egypt,Qatar,9,0,0,9
9143,2018,Eritrea,Qatar,0,5,0,5
9144,2018,Iraq,Qatar,138,73,0,211
9145,2018,Somalia,Qatar,8,0,0,8
9146,2018,Sudan,Qatar,0,13,0,13
9147,2018,Syrian Arab Rep.,Qatar,34,0,0,34
9148,2018,Stateless,Qatar,0,0,0,0
9149,2018,Afghanistan,Romania,155,74,0,229
9150,2018,Algeria,Romania,5,0,0,5
9151,2018,Angola,Romania,5,0,0,5
9152,2018,Egypt,Romania,21,0,0,21
9153,2018,Burundi,Romania,7,0,0,7
9154,2018,Bangladesh,Romania,5,19,0,24
9155,2018,Central African Rep.,Romania,8,0,0,8
9156,2018,Cameroon,Romania,24,8,0,32
9157,2018,Congo,Romania,8,5,0,13
9158,2018,Dem. Rep. of the Congo,Romania,15,5,0,20
9159,2018,Eritrea,Romania,59,5,0,64
9160,2018,Ethiopia,Romania,7,0,0,7
9161,2018,Palestinian,Romania,53,5,0,58
9162,2018,Guinea,Romania,6,5,0,11
9163,2018,India,Romania,0,15,0,15
9164,2018,Iran (Islamic Rep. of),Romania,93,88,0,181
9165,2018,Iraq,Romania,968,969,0,1937
9166,2018,Jordan,Romania,8,0,0,8
9167,2018,Liberia,Romania,5,0,0,5
9168,2018,Libya,Romania,5,0,0,5
9169,2018,Lebanon,Romania,5,0,0,5
9170,2018,Morocco,Romania,0,5,0,5
9171,2018,Myanmar,Romania,29,5,0,34
9172,2018,Nigeria,Romania,5,6,0,11
9173,2018,Pakistan,Romania,42,47,0,89
9174,2018,Rwanda,Romania,7,0,0,7
9175,2018,Sierra Leone,Romania,5,0,0,5
9176,2018,Somalia,Romania,60,5,0,65
9177,2018,Sudan,Romania,16,0,0,16
9178,2018,Syrian Arab Rep.,Romania,2292,150,0,2442
9179,2018,Türkiye,Romania,25,39,0,64
9180,2018,Ukraine,Romania,28,7,0,35
9181,2018,Yemen,Romania,33,9,0,42
9182,2018,Zimbabwe,Romania,8,0,0,8
9183,2018,Stateless,Romania,122,5,0,127
9184,2018,Algeria,South Africa,0,9,0,9
9185,2018,Angola,South Africa,25,0,0,25
9186,2018,Egypt,South Africa,0,9,0,9
9187,2018,Burundi,South Africa,3033,6171,0,9204
9188,2018,Bangladesh,South Africa,319,26431,0,26750
9189,2018,China,South Africa,0,134,0,134
9190,2018,Cameroon,South Africa,392,1592,0,1984
9191,2018,Congo,South Africa,5273,8694,0,13967
9192,2018,Dem. Rep. of the Congo,South Africa,26263,33217,0,59480
9193,2018,Eritrea,South Africa,1943,817,0,2760
9194,2018,Ethiopia,South Africa,17726,49347,0,67073
9195,2018,Palestinian,South Africa,38,0,0,38
9196,2018,Ghana,South Africa,0,2131,0,2131
9197,2018,Cote d'Ivoire,South Africa,41,0,0,41
9198,2018,India,South Africa,0,4329,0,4329
9199,2018,Kenya,South Africa,157,1072,0,1229
9200,2018,Liberia,South Africa,60,0,0,60
9201,2018,Sri Lanka,South Africa,0,7,0,7
9202,2018,Malawi,South Africa,0,2344,0,2344
9203,2018,Mozambique,South Africa,0,785,0,785
9204,2018,Niger,South Africa,0,861,0,861
9205,2018,Nigeria,South Africa,0,7763,0,7763
9206,2018,Pakistan,South Africa,0,9834,0,9834
9207,2018,Rwanda,South Africa,1297,927,0,2224
9208,2018,Senegal,South Africa,0,846,0,846
9209,2018,Somalia,South Africa,27113,3969,0,31082
9210,2018,Sudan,South Africa,112,0,0,112
9211,2018,Syrian Arab Rep.,South Africa,45,7,0,52
9212,2018,United Rep. of Tanzania,South Africa,37,614,0,651
9213,2018,Türkiye,South Africa,0,5,0,5
9214,2018,Uganda,South Africa,549,4549,0,5098
9215,2018,Yemen,South Africa,0,6,0,6
9216,2018,Zambia,South Africa,64,0,0,64
9217,2018,Zimbabwe,South Africa,4561,14261,0,18822
9218,2018,Unknown ,South Africa,237,3462,0,3699
9219,2018,Afghanistan,Russian Federation,789,226,0,1015
9220,2018,Argentina,Russian Federation,5,0,0,5
9221,2018,Armenia,Russian Federation,0,5,0,5
9222,2018,Azerbaijan,Russian Federation,12,6,0,18
9223,2018,Belgium,Russian Federation,0,15,0,15
9224,2018,Bangladesh,Russian Federation,5,5,0,10
9225,2018,Bosnia and Herzegovina,Russian Federation,5,0,0,5
9226,2018,China,Russian Federation,5,0,0,5
9227,2018,Dem. Rep. of the Congo,Russian Federation,12,5,0,17
9228,2018,Eritrea,Russian Federation,0,5,0,5
9229,2018,Palestinian,Russian Federation,12,5,0,17
9230,2018,Georgia,Russian Federation,155,7,0,162
9231,2018,Germany,Russian Federation,9,0,0,9
9232,2018,Cote d'Ivoire,Russian Federation,5,0,0,5
9233,2018,Iran (Islamic Rep. of),Russian Federation,5,0,0,5
9234,2018,Iraq,Russian Federation,17,5,0,22
9235,2018,Kazakhstan,Russian Federation,10,7,0,17
9236,2018,Kyrgyzstan,Russian Federation,20,7,0,27
9237,2018,Dem. People's Rep. of Korea,Russian Federation,57,14,0,71
9238,2018,Lebanon,Russian Federation,6,0,0,6
9239,2018,Lithuania,Russian Federation,5,0,0,5
9240,2018,Latvia,Russian Federation,5,0,0,5
9241,2018,Rep. of Moldova,Russian Federation,30,9,0,39
9242,2018,Nigeria,Russian Federation,0,5,0,5
9243,2018,Pakistan,Russian Federation,5,0,0,5
9244,2018,Somalia,Russian Federation,0,5,0,5
9245,2018,Sudan,Russian Federation,7,5,0,12
9246,2018,Syrian Arab Rep.,Russian Federation,828,174,0,1002
9247,2018,Tajikistan,Russian Federation,25,13,0,38
9248,2018,Turkmenistan,Russian Federation,7,0,0,7
9249,2018,Türkiye,Russian Federation,6,0,0,6
9250,2018,Ukraine,Russian Federation,75146,795,0,75941
9251,2018,United States of America,Russian Federation,5,0,0,5
9252,2018,Uzbekistan,Russian Federation,70,19,0,89
9253,2018,Venezuela (Bolivarian Republic of),Russian Federation,0,5,0,5
9254,2018,Yemen,Russian Federation,92,9,0,101
9255,2018,Stateless,Russian Federation,22,5,0,27
9256,2018,Unknown ,Russian Federation,0,5,0,5
9257,2018,Angola,Rwanda,8,0,0,8
9258,2018,Burundi,Rwanda,68280,95,0,68375
9259,2018,Chad,Rwanda,5,0,0,5
9260,2018,Dem. Rep. of the Congo,Rwanda,77044,318,0,77362
9261,2018,Eritrea,Rwanda,5,5,0,10
9262,2018,Ethiopia,Rwanda,5,0,0,5
9263,2018,Rwanda,Rwanda,0,0,0,0
9264,2018,Somalia,Rwanda,5,0,0,5
9265,2018,South Sudan,Rwanda,7,5,0,12
9266,2018,Colombia,El Salvador,5,5,0,10
9267,2018,Honduras,El Salvador,17,0,0,17
9268,2018,Iraq,El Salvador,5,0,0,5
9269,2018,Mexico,El Salvador,5,0,0,5
9270,2018,Nicaragua,El Salvador,7,11,0,18
9271,2018,El Salvador,El Salvador,0,0,71501,0
9272,2018,Syrian Arab Rep.,El Salvador,5,0,0,5
9273,2018,Chad,Saudi Arabia,9,0,0,9
9274,2018,China,Saudi Arabia,14,14,0,28
9275,2018,Eritrea,Saudi Arabia,31,6,0,37
9276,2018,Palestinian,Saudi Arabia,9,13,0,22
9277,2018,Iraq,Saudi Arabia,36,24,0,60
9278,2018,Liberia,Saudi Arabia,7,0,0,7
9279,2018,Somalia,Saudi Arabia,16,0,0,16
9280,2018,Sudan,Saudi Arabia,0,5,0,5
9281,2018,South Sudan,Saudi Arabia,5,0,0,5
9282,2018,Syrian Arab Rep.,Saudi Arabia,103,2063,0,2166
9283,2018,Tunisia,Saudi Arabia,6,0,0,6
9284,2018,Yemen,Saudi Arabia,27,42,0,69
9285,2018,Stateless,Saudi Arabia,0,0,0,0
9286,2018,Afghanistan,Serbia and Kosovo: S/RES/1244 (1999),1726,18,0,1744
9287,2018,Bangladesh,Serbia and Kosovo: S/RES/1244 (1999),133,0,0,133
9288,2018,Bosnia and Herzegovina,Serbia and Kosovo: S/RES/1244 (1999),8271,0,0,8271
9289,2018,Bulgaria,Serbia and Kosovo: S/RES/1244 (1999),0,5,0,5
9290,2018,Congo,Serbia and Kosovo: S/RES/1244 (1999),0,7,0,7
9291,2018,Cuba,Serbia and Kosovo: S/RES/1244 (1999),5,0,0,5
9292,2018,Ethiopia,Serbia and Kosovo: S/RES/1244 (1999),5,0,0,5
9293,2018,Croatia,Serbia and Kosovo: S/RES/1244 (1999),18237,0,0,18237
9294,2018,India,Serbia and Kosovo: S/RES/1244 (1999),0,5,0,5
9295,2018,Iran (Islamic Rep. of),Serbia and Kosovo: S/RES/1244 (1999),1231,136,0,1367
9296,2018,Iraq,Serbia and Kosovo: S/RES/1244 (1999),288,0,0,288
9297,2018,Libya,Serbia and Kosovo: S/RES/1244 (1999),42,0,0,42
9298,2018,Nigeria,Serbia and Kosovo: S/RES/1244 (1999),0,9,0,9
9299,2018,Pakistan,Serbia and Kosovo: S/RES/1244 (1999),596,0,0,596
9300,2018,Russian Federation,Serbia and Kosovo: S/RES/1244 (1999),0,6,0,6
9301,2018,Serbia and Kosovo: S/RES/1244 (1999),Serbia and Kosovo: S/RES/1244 (1999),0,0,215794,0
9302,2018,Somalia,Serbia and Kosovo: S/RES/1244 (1999),5,16,0,21
9303,2018,Sudan,Serbia and Kosovo: S/RES/1244 (1999),5,0,0,5
9304,2018,Syrian Arab Rep.,Serbia and Kosovo: S/RES/1244 (1999),74,7,0,81
9305,2018,Türkiye,Serbia and Kosovo: S/RES/1244 (1999),63,10,0,73
9306,2018,Ukraine,Serbia and Kosovo: S/RES/1244 (1999),15,0,0,15
9307,2018,Stateless,Serbia and Kosovo: S/RES/1244 (1999),0,0,0,0
9308,2018,Unknown ,Serbia and Kosovo: S/RES/1244 (1999),248,0,0,248
9309,2018,Afghanistan,Senegal,0,9,0,9
9310,2018,Burundi,Senegal,5,7,0,12
9311,2018,Benin,Senegal,0,5,0,5
9312,2018,Burkina Faso,Senegal,0,5,0,5
9313,2018,Central African Rep.,Senegal,173,388,0,561
9314,2018,Chad,Senegal,6,25,0,31
9315,2018,Cameroon,Senegal,0,23,0,23
9316,2018,Congo,Senegal,0,73,0,73
9317,2018,Dem. Rep. of the Congo,Senegal,10,162,0,172
9318,2018,Eritrea,Senegal,0,13,0,13
9319,2018,Gambia,Senegal,10,327,0,337
9320,2018,Guinea-Bissau,Senegal,0,5,0,5
9321,2018,Guinea,Senegal,0,100,0,100
9322,2018,Haiti,Senegal,0,5,0,5
9323,2018,Cote d'Ivoire,Senegal,17,163,0,180
9324,2018,Liberia,Senegal,5,63,0,68
9325,2018,Sri Lanka,Senegal,0,6,0,6
9326,2018,Mauritania,Senegal,14120,61,0,14181
9327,2018,Mali,Senegal,0,60,0,60
9328,2018,Nigeria,Senegal,0,44,0,44
9329,2018,Rwanda,Senegal,13,7,0,20
9330,2018,Sierra Leone,Senegal,0,34,0,34
9331,2018,Sudan,Senegal,0,7,0,7
9332,2018,Syrian Arab Rep.,Senegal,0,14,0,14
9333,2018,Togo,Senegal,0,29,0,29
9334,2018,Türkiye,Senegal,0,64,0,64
9335,2018,Stateless,Singapore,0,0,0,0
9336,2018,Cote d'Ivoire,Sierra Leone,17,0,0,17
9337,2018,Liberia,Sierra Leone,565,0,0,565
9338,2018,Sudan,Sierra Leone,9,0,0,9
9339,2018,Indonesia,Solomon Islands,0,5,0,5
9340,2018,Egypt,Somalia,0,24,0,24
9341,2018,Bangladesh,Somalia,6,0,0,6
9342,2018,Cameroon,Somalia,0,5,0,5
9343,2018,Djibouti,Somalia,0,12,0,12
9344,2018,Eritrea,Somalia,50,40,0,90
9345,2018,Ethiopia,Somalia,3981,16067,0,20048
9346,2018,Palestinian,Somalia,19,0,0,19
9347,2018,Iraq,Somalia,21,0,0,21
9348,2018,Mozambique,Somalia,0,5,0,5
9349,2018,Nigeria,Somalia,0,5,0,5
9350,2018,Pakistan,Somalia,0,5,0,5
9351,2018,Somalia,Somalia,0,0,2648001,0
9352,2018,Sudan,Somalia,5,12,0,17
9353,2018,Syrian Arab Rep.,Somalia,206,14,0,220
9354,2018,United Rep. of Tanzania,Somalia,0,118,0,118
9355,2018,Yemen,Somalia,12450,54,0,12504
9356,2018,Afghanistan,Spain,338,195,0,533
9357,2018,Albania,Spain,0,95,0,95
9358,2018,Algeria,Spain,48,1215,0,1263
9359,2018,Angola,Spain,6,45,0,51
9360,2018,Egypt,Spain,15,65,0,80
9361,2018,Argentina,Spain,0,50,0,50
9362,2018,Armenia,Spain,29,325,0,354
9363,2018,Azerbaijan,Spain,46,45,0,91
9364,2018,Burundi,Spain,0,10,0,10
9365,2018,Benin,Spain,5,10,0,15
9366,2018,Bangladesh,Spain,20,265,0,285
9367,2018,Burkina Faso,Spain,0,95,0,95
9368,2018,Belarus,Spain,13,55,0,68
9369,2018,Bolivia (Plurinational State of),Spain,9,40,0,49
9370,2018,Brazil,Spain,0,185,0,185
9371,2018,Central African Rep.,Spain,72,110,0,182
9372,2018,Chad,Spain,0,15,0,15
9373,2018,China,Spain,20,600,0,620
9374,2018,Chile,Spain,0,45,0,45
9375,2018,Cameroon,Spain,63,1065,0,1128
9376,2018,Congo,Spain,10,265,0,275
9377,2018,Dem. Rep. of the Congo,Spain,62,380,0,442
9378,2018,Comoros,Spain,0,5,0,5
9379,2018,Colombia,Spain,208,10385,0,10593
9380,2018,Costa Rica,Spain,0,15,0,15
9381,2018,Cuba,Spain,885,615,0,1500
9382,2018,Dominican Rep.,Spain,0,240,0,240
9383,2018,Ecuador,Spain,0,70,0,70
9384,2018,Equatorial Guinea,Spain,22,75,0,97
9385,2018,Eritrea,Spain,264,55,0,319
9386,2018,Ethiopia,Spain,53,20,0,73
9387,2018,Gabon,Spain,0,10,0,10
9388,2018,Gambia,Spain,17,225,0,242
9389,2018,Palestinian,Spain,1051,2510,0,3561
9390,2018,Georgia,Spain,8,1245,0,1253
9391,2018,Ghana,Spain,0,200,0,200
9392,2018,Guinea-Bissau,Spain,0,45,0,45
9393,2018,Guatemala,Spain,14,215,0,229
9394,2018,Guinea,Spain,12,1080,0,1092
9395,2018,Haiti,Spain,17,15,0,32
9396,2018,Honduras,Spain,42,3690,0,3732
9397,2018,Cote d'Ivoire,Spain,193,820,0,1013
9398,2018,India,Spain,6,65,0,71
9399,2018,Iran (Islamic Rep. of),Spain,85,165,0,250
9400,2018,Iraq,Spain,324,150,0,474
9401,2018,Jamaica,Spain,0,40,0,40
9402,2018,Jordan,Spain,28,20,0,48
9403,2018,Kazakhstan,Spain,10,20,0,30
9404,2018,Kenya,Spain,0,15,0,15
9405,2018,Kyrgyzstan,Spain,6,10,0,16
9406,2018,Liberia,Spain,6,40,0,46
9407,2018,Libya,Spain,24,145,0,169
9408,2018,Lebanon,Spain,24,130,0,154
9409,2018,Sri Lanka,Spain,108,45,0,153
9410,2018,Mauritania,Spain,0,95,0,95
9411,2018,North Macedonia,Spain,0,20,0,20
9412,2018,Rep. of Moldova,Spain,0,20,0,20
9413,2018,Mexico,Spain,21,75,0,96
9414,2018,Mali,Spain,39,780,0,819
9415,2018,Mongolia,Spain,5,20,0,25
9416,2018,Morocco,Spain,173,1060,0,1233
9417,2018,Myanmar,Spain,5,5,0,10
9418,2018,Nepal,Spain,0,5,0,5
9419,2018,Niger,Spain,0,20,0,20
9420,2018,Nicaragua,Spain,15,1380,0,1395
9421,2018,Nigeria,Spain,52,1250,0,1302
9422,2018,Pakistan,Spain,392,690,0,1082
9423,2018,Panama,Spain,0,15,0,15
9424,2018,Paraguay,Spain,0,65,0,65
9425,2018,Peru,Spain,0,630,0,630
9426,2018,Philippines,Spain,0,5,0,5
9427,2018,South Africa,Spain,0,10,0,10
9428,2018,Russian Federation,Spain,154,1035,0,1189
9429,2018,Rwanda,Spain,0,5,0,5
9430,2018,El Salvador,Spain,7,3685,0,3692
9431,2018,Saudi Arabia,Spain,0,5,0,5
9432,2018,Serbia and Kosovo: S/RES/1244 (1999),Spain,5,30,0,35
9433,2018,Senegal,Spain,7,385,0,392
9434,2018,Sierra Leone,Spain,9,80,0,89
9435,2018,Somalia,Spain,682,75,0,757
9436,2018,Viet Nam,Spain,0,85,0,85
9437,2018,Sudan,Spain,52,130,0,182
9438,2018,South Sudan,Spain,0,10,0,10
9439,2018,Syrian Arab Rep.,Spain,13765,2320,0,16085
9440,2018,Tajikistan,Spain,5,5,0,10
9441,2018,Turkmenistan,Spain,0,5,0,5
9442,2018,Togo,Spain,14,30,0,44
9443,2018,Trinidad and Tobago,Spain,0,5,0,5
9444,2018,Tunisia,Spain,0,100,0,100
9445,2018,Türkiye,Spain,25,350,0,375
9446,2018,Uganda,Spain,5,10,0,15
9447,2018,Ukraine,Spain,562,4300,0,4862
9448,2018,Uruguay,Spain,0,35,0,35
9449,2018,United States of America,Spain,0,35,0,35
9450,2018,Uzbekistan,Spain,14,5,0,19
9451,2018,Venezuela (Bolivarian Republic of),Spain,72,31620,0,31692
9452,2018,Western Sahara,Spain,19,95,0,114
9453,2018,Yemen,Spain,103,500,0,603
9454,2018,Zimbabwe,Spain,0,5,0,5
9455,2018,Stateless,Spain,0,5,0,5
9456,2018,Tibetan,Spain,5,0,0,5
9457,2018,Unknown ,Spain,67,35,0,102
9458,2018,Stateless,Viet Nam,0,0,0,0
9459,2018,Cuba,Saint Kitts and Nevis,5,0,0,5
9460,2018,Afghanistan,Sudan,6,0,0,6
9461,2018,Egypt,Sudan,17,25,0,42
9462,2018,Burundi,Sudan,16,10,0,26
9463,2018,Central African Rep.,Sudan,6995,5,0,7000
9464,2018,Chad,Sudan,3373,10,0,3383
9465,2018,Cameroon,Sudan,7,0,0,7
9466,2018,Congo,Sudan,0,6,0,6
9467,2018,Dem. Rep. of the Congo,Sudan,154,683,0,837
9468,2018,Eritrea,Sudan,114545,6428,0,120973
9469,2018,Ethiopia,Sudan,6045,7517,0,13562
9470,2018,Palestinian,Sudan,54,74,0,128
9471,2018,Iraq,Sudan,16,23,0,39
9472,2018,Jordan,Sudan,0,0,0,0
9473,2018,Nigeria,Sudan,0,10,0,10
9474,2018,Somalia,Sudan,432,196,0,628
9475,2018,Sudan,Sudan,0,0,1864195,0
9476,2018,South Sudan,Sudan,852080,0,0,852080
9477,2018,Syrian Arab Rep.,Sudan,93502,0,0,93502
9478,2018,Uganda,Sudan,5,0,0,5
9479,2018,Yemen,Sudan,1013,2619,0,3632
9480,2018,Unknown ,Sudan,20,13,0,33
9481,2018,Cuba,Suriname,30,158,0,188
9482,2018,Dominican Rep.,Suriname,0,14,0,14
9483,2018,Jamaica,Suriname,5,0,0,5
9484,2018,Venezuela (Bolivarian Republic of),Suriname,6,34,0,40
9485,2018,Burundi,South Sudan,5,281,0,286
9486,2018,Central African Rep.,South Sudan,2006,0,0,2006
9487,2018,Dem. Rep. of the Congo,South Sudan,15617,6,0,15623
9488,2018,Eritrea,South Sudan,83,1899,0,1982
9489,2018,Ethiopia,South Sudan,4203,310,0,4513
9490,2018,Somalia,South Sudan,0,30,0,30
9491,2018,Sudan,South Sudan,269924,9,0,269933
9492,2018,South Sudan,South Sudan,0,0,1878154,0
9493,2018,Afghanistan,Slovakia,260,0,0,260
9494,2018,Angola,Slovakia,24,0,0,24
9495,2018,Egypt,Slovakia,5,0,0,5
9496,2018,Armenia,Slovakia,34,0,0,34
9497,2018,Burundi,Slovakia,5,0,0,5
9498,2018,Bosnia and Herzegovina,Slovakia,36,0,0,36
9499,2018,Bulgaria,Slovakia,8,0,0,8
9500,2018,Cambodia,Slovakia,5,0,0,5
9501,2018,China,Slovakia,5,0,0,5
9502,2018,Cameroon,Slovakia,7,0,0,7
9503,2018,Dem. Rep. of the Congo,Slovakia,16,0,0,16
9504,2018,Cuba,Slovakia,32,0,0,32
9505,2018,Palestinian,Slovakia,7,0,0,7
9506,2018,Iran (Islamic Rep. of),Slovakia,28,0,0,28
9507,2018,Iraq,Slovakia,213,0,0,213
9508,2018,Liberia,Slovakia,5,0,0,5
9509,2018,Pakistan,Slovakia,6,0,0,6
9510,2018,Romania,Slovakia,37,0,0,37
9511,2018,Russian Federation,Slovakia,37,0,0,37
9512,2018,Serbia and Kosovo: S/RES/1244 (1999),Slovakia,46,0,0,46
9513,2018,Somalia,Slovakia,31,0,0,31
9514,2018,Viet Nam,Slovakia,16,0,0,16
9515,2018,Syrian Arab Rep.,Slovakia,14,0,0,14
9516,2018,Uganda,Slovakia,5,0,0,5
9517,2018,Ukraine,Slovakia,23,0,0,23
9518,2018,Uzbekistan,Slovakia,5,0,0,5
9519,2018,Yemen,Slovakia,19,0,0,19
9520,2018,Stateless,Slovakia,9,0,0,9
9521,2018,Unknown ,Slovakia,0,17,0,17
9522,2018,Afghanistan,Slovenia,48,29,0,77
9523,2018,Algeria,Slovenia,0,24,0,24
9524,2018,Azerbaijan,Slovenia,0,5,0,5
9525,2018,Bosnia and Herzegovina,Slovenia,8,5,0,13
9526,2018,Cameroon,Slovenia,5,0,0,5
9527,2018,Dem. Rep. of the Congo,Slovenia,8,5,0,13
9528,2018,Eritrea,Slovenia,82,23,0,105
9529,2018,Palestinian,Slovenia,12,5,0,17
9530,2018,Iran (Islamic Rep. of),Slovenia,66,35,0,101
9531,2018,Iraq,Slovenia,42,15,0,57
9532,2018,Kazakhstan,Slovenia,19,0,0,19
9533,2018,Morocco,Slovenia,0,11,0,11
9534,2018,Nigeria,Slovenia,0,5,0,5
9535,2018,Pakistan,Slovenia,0,14,0,14
9536,2018,Russian Federation,Slovenia,17,8,0,25
9537,2018,Serbia and Kosovo: S/RES/1244 (1999),Slovenia,65,11,0,76
9538,2018,Sierra Leone,Slovenia,5,0,0,5
9539,2018,Somalia,Slovenia,50,0,0,50
9540,2018,Sudan,Slovenia,6,0,0,6
9541,2018,Syrian Arab Rep.,Slovenia,290,23,0,313
9542,2018,Türkiye,Slovenia,13,21,0,34
9543,2018,Ukraine,Slovenia,5,0,0,5
9544,2018,Yemen,Slovenia,5,0,0,5
9545,2018,Stateless,Slovenia,0,0,0,0
9546,2018,Unknown ,Slovenia,0,6,0,6
9547,2018,Angola,Eswatini,11,0,0,11
9548,2018,Burundi,Eswatini,181,103,0,284
9549,2018,Congo,Eswatini,14,80,0,94
9550,2018,Dem. Rep. of the Congo,Eswatini,372,213,0,585
9551,2018,Eritrea,Eswatini,0,5,0,5
9552,2018,Ethiopia,Eswatini,9,50,0,59
9553,2018,Guinea,Eswatini,5,0,0,5
9554,2018,Kenya,Eswatini,5,0,0,5
9555,2018,Sri Lanka,Eswatini,5,0,0,5
9556,2018,Rwanda,Eswatini,168,96,0,264
9557,2018,Somalia,Eswatini,91,192,0,283
9558,2018,Uganda,Eswatini,6,0,0,6
9559,2018,Zimbabwe,Eswatini,7,0,0,7
9560,2018,Afghanistan,Sweden,28204,8614,0,36818
9561,2018,Albania,Sweden,331,415,0,746
9562,2018,Algeria,Sweden,60,87,0,147
9563,2018,Angola,Sweden,29,26,0,55
9564,2018,Egypt,Sweden,362,572,0,934
9565,2018,Argentina,Sweden,0,5,0,5
9566,2018,Armenia,Sweden,413,271,0,684
9567,2018,Azerbaijan,Sweden,648,510,0,1158
9568,2018,Bahrain,Sweden,15,5,0,20
9569,2018,Burundi,Sweden,211,143,0,354
9570,2018,Benin,Sweden,7,5,0,12
9571,2018,Bangladesh,Sweden,230,345,0,575
9572,2018,Bhutan,Sweden,5,0,0,5
9573,2018,Burkina Faso,Sweden,0,5,0,5
9574,2018,Belarus,Sweden,123,124,0,247
9575,2018,Bolivia (Plurinational State of),Sweden,59,37,0,96
9576,2018,Brazil,Sweden,8,20,0,28
9577,2018,Bosnia and Herzegovina,Sweden,119,92,0,211
9578,2018,Bulgaria,Sweden,16,0,0,16
9579,2018,Canada,Sweden,0,5,0,5
9580,2018,Central African Rep.,Sweden,70,0,0,70
9581,2018,Chad,Sweden,22,0,0,22
9582,2018,China,Sweden,282,69,0,351
9583,2018,Chile,Sweden,13,31,0,44
9584,2018,Cameroon,Sweden,165,175,0,340
9585,2018,Congo,Sweden,46,27,0,73
9586,2018,Dem. Rep. of the Congo,Sweden,917,122,0,1039
9587,2018,Comoros,Sweden,5,0,0,5
9588,2018,Colombia,Sweden,32,294,0,326
9589,2018,Cuba,Sweden,49,42,0,91
9590,2018,Djibouti,Sweden,22,28,0,50
9591,2018,Ecuador,Sweden,6,17,0,23
9592,2018,Equatorial Guinea,Sweden,5,10,0,15
9593,2018,Eritrea,Sweden,27653,768,0,28421
9594,2018,Ethiopia,Sweden,2360,870,0,3230
9595,2018,France,Sweden,5,0,0,5
9596,2018,Gambia,Sweden,158,156,0,314
9597,2018,Palestinian,Sweden,1060,574,0,1634
9598,2018,United Kingdom of Great Britain and Northern Ireland,Sweden,7,0,0,7
9599,2018,Georgia,Sweden,123,604,0,727
9600,2018,Ghana,Sweden,59,79,0,138
9601,2018,Guinea-Bissau,Sweden,9,5,0,14
