,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,International total
4089,2017,Ukraine,Serbia and Kosovo: S/RES/1244 (1999),15,0,0,15
4090,2017,Stateless,Serbia and Kosovo: S/RES/1244 (1999),0,0,0,0
4091,2017,Unknown ,Serbia and Kosovo: S/RES/1244 (1999),1186,5,0,1191
4092,2017,Algeria,Senegal,9,10,0,19
4093,2017,Angola,Senegal,0,12,0,12
4094,2017,Burundi,Senegal,55,25,0,80
4095,2017,Benin,Senegal,0,6,0,6
4096,2017,Burkina Faso,Senegal,0,5,0,5
4097,2017,Central African Rep.,Senegal,289,441,0,730
4098,2017,Chad,Senegal,18,55,0,73
4099,2017,Cameroon,Senegal,12,42,0,54
4100,2017,Congo,Senegal,19,275,0,294
4101,2017,Dem. Rep. of the Congo,Senegal,30,336,0,366
4102,2017,Ethiopia,Senegal,0,5,0,5
4103,2017,France,Senegal,0,5,0,5
4104,2017,Gambia,Senegal,44,342,0,386
4105,2017,Ghana,Senegal,0,32,0,32
4106,2017,Guinea-Bissau,Senegal,0,93,0,93
4107,2017,Guinea,Senegal,10,113,0,123
4108,2017,Haiti,Senegal,0,5,0,5
4109,2017,Cote d'Ivoire,Senegal,39,310,0,349
4110,2017,India,Senegal,0,5,0,5
4111,2017,Liberia,Senegal,61,391,0,452
4112,2017,Sri Lanka,Senegal,0,87,0,87
4113,2017,Mauritania,Senegal,13779,99,0,13878
4114,2017,Mali,Senegal,0,52,0,52
4115,2017,Niger,Senegal,0,5,0,5
4116,2017,Nigeria,Senegal,7,364,0,371
4117,2017,Rwanda,Senegal,274,11,0,285
4118,2017,Sierra Leone,Senegal,0,31,0,31
4119,2017,Somalia,Senegal,0,8,0,8
4120,2017,Syrian Arab Rep.,Senegal,0,21,0,21
4121,2017,United Rep. of Tanzania,Senegal,0,6,0,6
4122,2017,Togo,Senegal,0,88,0,88
4123,2017,Türkiye,Senegal,0,88,0,88
4124,2017,Cote d'Ivoire,Sierra Leone,17,0,0,17
4125,2017,Liberia,Sierra Leone,653,0,0,653
4126,2017,Sudan,Sierra Leone,8,0,0,8
4127,2017,Egypt,Somalia,0,16,0,16
4128,2017,Bangladesh,Somalia,6,0,0,6
4129,2017,Cameroon,Somalia,0,5,0,5
4130,2017,Dem. Rep. of the Congo,Somalia,0,5,0,5
4131,2017,Djibouti,Somalia,0,13,0,13
4132,2017,Eritrea,Somalia,49,37,0,86
4133,2017,Ethiopia,Somalia,3608,14456,0,18064
4134,2017,Palestinian,Somalia,15,0,0,15
4135,2017,Iraq,Somalia,5,0,0,5
4136,2017,Mozambique,Somalia,0,5,0,5
4137,2017,Nigeria,Somalia,0,5,0,5
4138,2017,Pakistan,Somalia,0,5,0,5
4139,2017,Somalia,Somalia,0,0,2116705,0
4140,2017,Sudan,Somalia,5,12,0,17
4141,2017,Syrian Arab Rep.,Somalia,172,5,0,177
4142,2017,United Rep. of Tanzania,Somalia,0,71,0,71
4143,2017,Yemen,Somalia,10705,71,0,10776
4144,2017,Afghanistan,Spain,287,148,0,435
4145,2017,Albania,Spain,0,47,0,47
4146,2017,Algeria,Spain,46,484,0,530
4147,2017,Angola,Spain,10,21,0,31
4148,2017,Egypt,Spain,14,21,0,35
4149,2017,Argentina,Spain,0,11,0,11
4150,2017,Armenia,Spain,23,173,0,196
4151,2017,Azerbaijan,Spain,32,36,0,68
4152,2017,Burundi,Spain,5,0,0,5
4153,2017,Benin,Spain,5,7,0,12
4154,2017,Bangladesh,Spain,20,167,0,187
4155,2017,Burkina Faso,Spain,0,20,0,20
4156,2017,Belarus,Spain,15,25,0,40
4157,2017,Bolivia (Plurinational State of),Spain,9,11,0,20
4158,2017,Brazil,Spain,0,47,0,47
4159,2017,Bosnia and Herzegovina,Spain,0,5,0,5
4160,2017,Bulgaria,Spain,0,5,0,5
4161,2017,Central African Rep.,Spain,42,148,0,190
4162,2017,China,Spain,21,402,0,423
4163,2017,Chile,Spain,0,14,0,14
4164,2017,Cameroon,Spain,47,839,0,886
4165,2017,Congo,Spain,10,211,0,221
4166,2017,Dem. Rep. of the Congo,Spain,74,248,0,322
4167,2017,Colombia,Spain,179,2483,0,2662
4168,2017,Costa Rica,Spain,0,13,0,13
4169,2017,Cuba,Spain,894,191,0,1085
4170,2017,Dominican Rep.,Spain,0,184,0,184
4171,2017,Ecuador,Spain,0,20,0,20
4172,2017,Equatorial Guinea,Spain,32,42,0,74
4173,2017,Eritrea,Spain,213,53,0,266
4174,2017,Ethiopia,Spain,60,12,0,72
4175,2017,Gabon,Spain,0,5,0,5
4176,2017,Gambia,Spain,12,140,0,152
4177,2017,Palestinian,Spain,862,1315,0,2177
4178,2017,Georgia,Spain,7,254,0,261
4179,2017,Ghana,Spain,0,52,0,52
4180,2017,Guinea-Bissau,Spain,0,16,0,16
4181,2017,Guatemala,Spain,12,87,0,99
4182,2017,Guinea,Spain,6,469,0,475
4183,2017,Haiti,Spain,21,5,0,26
4184,2017,Honduras,Spain,35,1373,0,1408
4185,2017,Cote d'Ivoire,Spain,193,402,0,595
4186,2017,India,Spain,6,40,0,46
4187,2017,Iran (Islamic Rep. of),Spain,88,63,0,151
4188,2017,Iraq,Spain,319,197,0,516
4189,2017,Jamaica,Spain,0,15,0,15
4190,2017,Jordan,Spain,29,15,0,44
4191,2017,Kazakhstan,Spain,10,10,0,20
4192,2017,Kenya,Spain,0,6,0,6
4193,2017,Kyrgyzstan,Spain,6,11,0,17
4194,2017,Liberia,Spain,6,16,0,22
4195,2017,Libya,Spain,24,50,0,74
4196,2017,Lebanon,Spain,25,109,0,134
4197,2017,Sri Lanka,Spain,100,51,0,151
4198,2017,Mauritania,Spain,0,37,0,37
4199,2017,North Macedonia,Spain,0,8,0,8
4200,2017,Rep. of Moldova,Spain,0,21,0,21
4201,2017,Mexico,Spain,16,56,0,72
4202,2017,Mali,Spain,30,211,0,241
4203,2017,Mongolia,Spain,0,8,0,8
4204,2017,Morocco,Spain,112,402,0,514
4205,2017,Mozambique,Spain,0,5,0,5
4206,2017,Myanmar,Spain,5,5,0,10
4207,2017,Niger,Spain,0,8,0,8
4208,2017,Nicaragua,Spain,11,47,0,58
4209,2017,Nigeria,Spain,47,623,0,670
4210,2017,Pakistan,Spain,365,342,0,707
4211,2017,Panama,Spain,0,6,0,6
4212,2017,Paraguay,Spain,0,21,0,21
4213,2017,Peru,Spain,0,133,0,133
4214,2017,South Africa,Spain,0,5,0,5
4215,2017,Russian Federation,Spain,139,446,0,585
4216,2017,Rwanda,Spain,0,5,0,5
4217,2017,El Salvador,Spain,7,1501,0,1508
4218,2017,Serbia and Kosovo: S/RES/1244 (1999),Spain,0,20,0,20
4219,2017,Senegal,Spain,6,155,0,161
4220,2017,Sierra Leone,Spain,11,35,0,46
4221,2017,Somalia,Spain,601,165,0,766
4222,2017,Viet Nam,Spain,0,30,0,30
4223,2017,Sudan,Spain,54,48,0,102
4224,2017,South Sudan,Spain,0,5,0,5
4225,2017,Syrian Arab Rep.,Spain,11752,2255,0,14007
4226,2017,Tajikistan,Spain,5,0,0,5
4227,2017,Turkmenistan,Spain,0,5,0,5
4228,2017,Togo,Spain,14,10,0,24
4229,2017,Tunisia,Spain,0,14,0,14
4230,2017,Türkiye,Spain,10,91,0,101
4231,2017,Uganda,Spain,0,5,0,5
4232,2017,Ukraine,Spain,368,4466,0,4834
4233,2017,Uruguay,Spain,0,13,0,13
4234,2017,United States of America,Spain,0,26,0,26
4235,2017,Uzbekistan,Spain,10,9,0,19
4236,2017,Venezuela (Bolivarian Republic of),Spain,44,12465,0,12509
4237,2017,Western Sahara,Spain,17,127,0,144
4238,2017,Yemen,Spain,21,210,0,231
4239,2017,Stateless,Spain,24,5,0,29
4240,2017,Tibetan,Spain,5,7,0,12
4241,2017,Unknown ,Spain,68,21,0,89
4242,2017,Stateless,Viet Nam,0,0,0,0
4243,2017,Cuba,Saint Kitts and Nevis,0,5,0,5
4244,2017,Afghanistan,Sudan,0,0,0,0
4245,2017,Egypt,Sudan,7,25,0,32
4246,2017,Burundi,Sudan,15,10,0,25
4247,2017,Central African Rep.,Sudan,2277,10,0,2287
4248,2017,Chad,Sudan,7458,5,0,7463
4249,2017,Cameroon,Sudan,7,0,0,7
4250,2017,Congo,Sudan,0,6,0,6
4251,2017,Dem. Rep. of the Congo,Sudan,59,752,0,811
4252,2017,Eritrea,Sudan,108243,4901,0,113144
4253,2017,Ethiopia,Sudan,4273,9204,0,13477
4254,2017,Palestinian,Sudan,59,76,0,135
4255,2017,India,Sudan,0,5,0,5
4256,2017,Iraq,Sudan,16,23,0,39
4257,2017,Kuwait,Sudan,0,0,0,0
4258,2017,Nigeria,Sudan,0,10,0,10
4259,2017,Somalia,Sudan,208,146,0,354
4260,2017,Sudan,Sudan,0,0,1997022,0
4261,2017,South Sudan,Sudan,772715,0,0,772715
4262,2017,Syrian Arab Rep.,Sudan,11240,439,0,11679
4263,2017,Uganda,Sudan,5,0,0,5
4264,2017,Yemen,Sudan,0,2561,0,2561
4265,2017,Unknown ,Sudan,8,39,0,47
4266,2017,Cuba,Suriname,29,62,0,91
4267,2017,Dominican Rep.,Suriname,0,5,0,5
4268,2017,Jamaica,Suriname,5,0,0,5
4269,2017,Burundi,South Sudan,5,274,0,279
4270,2017,Central African Rep.,South Sudan,1869,0,0,1869
4271,2017,Dem. Rep. of the Congo,South Sudan,14961,0,0,14961
4272,2017,Eritrea,South Sudan,32,1344,0,1376
4273,2017,Ethiopia,South Sudan,4555,241,0,4796
4274,2017,Somalia,South Sudan,0,28,0,28
4275,2017,Sudan,South Sudan,261983,8,0,261991
4276,2017,South Sudan,South Sudan,0,0,1903953,0
4277,2017,Afghanistan,Slovakia,246,0,0,246
4278,2017,Angola,Slovakia,24,0,0,24
4279,2017,Egypt,Slovakia,5,0,0,5
4280,2017,Armenia,Slovakia,34,0,0,34
4281,2017,Burundi,Slovakia,5,0,0,5
4282,2017,Bosnia and Herzegovina,Slovakia,36,0,0,36
4283,2017,Bulgaria,Slovakia,8,0,0,8
4284,2017,Cambodia,Slovakia,5,0,0,5
4285,2017,China,Slovakia,5,0,0,5
4286,2017,Cameroon,Slovakia,7,0,0,7
4287,2017,Dem. Rep. of the Congo,Slovakia,16,0,0,16
4288,2017,Cuba,Slovakia,40,0,0,40
4289,2017,Palestinian,Slovakia,7,0,0,7
4290,2017,Iran (Islamic Rep. of),Slovakia,28,0,0,28
4291,2017,Iraq,Slovakia,209,0,0,209
4292,2017,Liberia,Slovakia,5,0,0,5
4293,2017,Pakistan,Slovakia,6,0,0,6
4294,2017,Romania,Slovakia,37,0,0,37
4295,2017,Russian Federation,Slovakia,37,0,0,37
4296,2017,Serbia and Kosovo: S/RES/1244 (1999),Slovakia,46,0,0,46
4297,2017,Somalia,Slovakia,31,0,0,31
4298,2017,Viet Nam,Slovakia,16,0,0,16
4299,2017,Sudan,Slovakia,0,0,0,0
4300,2017,Syrian Arab Rep.,Slovakia,17,0,0,17
4301,2017,Uganda,Slovakia,5,0,0,5
4302,2017,Ukraine,Slovakia,23,0,0,23
4303,2017,Uzbekistan,Slovakia,5,0,0,5
4304,2017,Stateless,Slovakia,9,0,0,9
4305,2017,Unknown ,Slovakia,0,26,0,26
4306,2017,Afghanistan,Slovenia,41,41,0,82
4307,2017,Algeria,Slovenia,0,58,0,58
4308,2017,Bosnia and Herzegovina,Slovenia,8,5,0,13
4309,2017,Cameroon,Slovenia,5,0,0,5
4310,2017,Dem. Rep. of the Congo,Slovenia,8,0,0,8
4311,2017,Eritrea,Slovenia,56,11,0,67
4312,2017,Palestinian,Slovenia,11,5,0,16
4313,2017,Iran (Islamic Rep. of),Slovenia,60,18,0,78
4314,2017,Iraq,Slovenia,39,5,0,44
4315,2017,Kazakhstan,Slovenia,19,0,0,19
4316,2017,Libya,Slovenia,0,8,0,8
4317,2017,Morocco,Slovenia,0,12,0,12
4318,2017,Pakistan,Slovenia,0,32,0,32
4319,2017,Russian Federation,Slovenia,15,0,0,15
4320,2017,Serbia and Kosovo: S/RES/1244 (1999),Slovenia,65,15,0,80
4321,2017,Sierra Leone,Slovenia,5,0,0,5
4322,2017,Somalia,Slovenia,48,0,0,48
4323,2017,Viet Nam,Slovenia,0,5,0,5
4324,2017,Sudan,Slovenia,6,0,0,6
4325,2017,Syrian Arab Rep.,Slovenia,215,9,0,224
4326,2017,Türkiye,Slovenia,0,40,0,40
4327,2017,Ukraine,Slovenia,5,0,0,5
4328,2017,Yemen,Slovenia,5,0,0,5
4329,2017,Stateless,Slovenia,0,0,0,0
4330,2017,Angola,Eswatini,11,0,0,11
4331,2017,Burundi,Eswatini,160,84,0,244
4332,2017,Congo,Eswatini,5,45,0,50
4333,2017,Dem. Rep. of the Congo,Eswatini,355,148,0,503
4334,2017,Ethiopia,Eswatini,5,36,0,41
4335,2017,Guinea,Eswatini,5,0,0,5
4336,2017,Kenya,Eswatini,5,0,0,5
4337,2017,Sri Lanka,Eswatini,5,0,0,5
4338,2017,Rwanda,Eswatini,153,91,0,244
4339,2017,Somalia,Eswatini,73,140,0,213
4340,2017,Uganda,Eswatini,6,0,0,6
4341,2017,Zimbabwe,Eswatini,7,0,0,7
4342,2017,Afghanistan,Sweden,25645,17812,0,43457
4343,2017,Albania,Sweden,329,384,0,713
4344,2017,Algeria,Sweden,66,121,0,187
4345,2017,Angola,Sweden,38,29,0,67
4346,2017,Egypt,Sweden,347,384,0,731
4347,2017,Armenia,Sweden,474,281,0,755
4348,2017,Azerbaijan,Sweden,685,380,0,1065
4349,2017,Bahrain,Sweden,15,5,0,20
4350,2017,Burundi,Sweden,200,103,0,303
4351,2017,Benin,Sweden,5,5,0,10
4352,2017,Bangladesh,Sweden,229,312,0,541
4353,2017,Bhutan,Sweden,8,0,0,8
4354,2017,Burkina Faso,Sweden,5,6,0,11
4355,2017,Belarus,Sweden,134,154,0,288
4356,2017,Bolivia (Plurinational State of),Sweden,64,37,0,101
4357,2017,Brazil,Sweden,8,14,0,22
4358,2017,Bosnia and Herzegovina,Sweden,160,98,0,258
4359,2017,Bulgaria,Sweden,16,0,0,16
4360,2017,Chad,Sweden,19,6,0,25
4361,2017,China,Sweden,282,66,0,348
4362,2017,Chile,Sweden,19,18,0,37
4363,2017,Cameroon,Sweden,152,101,0,253
4364,2017,Congo,Sweden,50,27,0,77
4365,2017,Dem. Rep. of the Congo,Sweden,324,73,0,397
4366,2017,Comoros,Sweden,5,0,0,5
4367,2017,Colombia,Sweden,30,152,0,182
4368,2017,Cuba,Sweden,60,65,0,125
4369,2017,Djibouti,Sweden,21,33,0,54
4370,2017,Ecuador,Sweden,8,17,0,25
4371,2017,Equatorial Guinea,Sweden,0,5,0,5
4372,2017,Eritrea,Sweden,27153,931,0,28084
4373,2017,Ethiopia,Sweden,2005,1022,0,3027
4374,2017,France,Sweden,5,0,0,5
4375,2017,Gambia,Sweden,147,154,0,301
4376,2017,Palestinian,Sweden,983,442,0,1425
4377,2017,United Kingdom of Great Britain and Northern Ireland,Sweden,7,5,0,12
4378,2017,Georgia,Sweden,133,622,0,755
4379,2017,Germany,Sweden,5,0,0,5
4380,2017,Ghana,Sweden,56,66,0,122
4381,2017,Guinea-Bissau,Sweden,7,5,0,12
4382,2017,Greece,Sweden,18,0,0,18
4383,2017,Guatemala,Sweden,9,5,0,14
4384,2017,Guinea,Sweden,80,42,0,122
4385,2017,Honduras,Sweden,11,23,0,34
4386,2017,Croatia,Sweden,0,5,0,5
4387,2017,Hungary,Sweden,5,5,0,10
4388,2017,Cote d'Ivoire,Sweden,61,25,0,86
4389,2017,India,Sweden,29,64,0,93
4390,2017,Indonesia,Sweden,15,0,0,15
4391,2017,Iran (Islamic Rep. of),Sweden,5867,3116,0,8983
4392,2017,Iraq,Sweden,15524,7856,0,23380
4393,2017,Israel,Sweden,33,12,0,45
4394,2017,Italy,Sweden,5,5,0,10
4395,2017,Jordan,Sweden,344,290,0,634
4396,2017,Kazakhstan,Sweden,266,154,0,420
4397,2017,Kenya,Sweden,93,78,0,171
4398,2017,Kyrgyzstan,Sweden,177,137,0,314
4399,2017,Rep. of Korea,Sweden,6,0,0,6
4400,2017,Dem. People's Rep. of Korea,Sweden,5,10,0,15
4401,2017,Kuwait,Sweden,23,59,0,82
4402,2017,Liberia,Sweden,13,13,0,26
4403,2017,Libya,Sweden,404,167,0,571
4404,2017,Lebanon,Sweden,534,571,0,1105
4405,2017,Sri Lanka,Sweden,48,41,0,89
4406,2017,Lithuania,Sweden,5,7,0,12
4407,2017,Latvia,Sweden,8,0,0,8
4408,2017,Mauritania,Sweden,12,5,0,17
4409,2017,North Macedonia,Sweden,55,88,0,143
4410,2017,Rep. of Moldova,Sweden,8,5,0,13
4411,2017,Mexico,Sweden,0,5,0,5
4412,2017,Mali,Sweden,24,11,0,35
4413,2017,Malaysia,Sweden,8,5,0,13
4414,2017,Mongolia,Sweden,315,359,0,674
4415,2017,Morocco,Sweden,230,368,0,598
4416,2017,Montenegro,Sweden,40,31,0,71
4417,2017,Myanmar,Sweden,16,5,0,21
4418,2017,Nepal,Sweden,19,12,0,31
4419,2017,Niger,Sweden,5,0,0,5
4420,2017,Nicaragua,Sweden,9,59,0,68
4421,2017,Nigeria,Sweden,510,515,0,1025
4422,2017,Norway,Sweden,5,0,0,5
4423,2017,Pakistan,Sweden,461,433,0,894
4424,2017,Peru,Sweden,11,66,0,77
4425,2017,Philippines,Sweden,7,26,0,33
4426,2017,Poland,Sweden,5,0,0,5
4427,2017,Romania,Sweden,63,0,0,63
4428,2017,South Africa,Sweden,0,14,0,14
4429,2017,Russian Federation,Sweden,1628,635,0,2263
4430,2017,Rwanda,Sweden,38,36,0,74
4431,2017,El Salvador,Sweden,78,159,0,237
4432,2017,Saudi Arabia,Sweden,46,22,0,68
4433,2017,Serbia and Kosovo: S/RES/1244 (1999),Sweden,1455,389,0,1844
4434,2017,Senegal,Sweden,45,25,0,70
4435,2017,Sierra Leone,Sweden,69,34,0,103
4436,2017,Somalia,Sweden,21973,2326,0,24299
4437,2017,Viet Nam,Sweden,68,29,0,97
4438,2017,Sudan,Sweden,841,241,0,1082
4439,2017,South Sudan,Sweden,5,5,0,10
4440,2017,Slovakia,Sweden,6,0,0,6
4441,2017,Syrian Arab Rep.,Sweden,103614,3531,0,107145
4442,2017,United Rep. of Tanzania,Sweden,40,52,0,92
4443,2017,Thailand,Sweden,8,17,0,25
4444,2017,Tajikistan,Sweden,58,65,0,123
4445,2017,Turkmenistan,Sweden,13,10,0,23
4446,2017,Togo,Sweden,7,0,0,7
4447,2017,Tunisia,Sweden,55,98,0,153
4448,2017,Türkiye,Sweden,270,1342,0,1612
4449,2017,United Arab Emirates,Sweden,5,0,0,5
4450,2017,Uganda,Sweden,669,98,0,767
4451,2017,Ukraine,Sweden,208,387,0,595
4452,2017,United States of America,Sweden,20,6,0,26
4453,2017,Uzbekistan,Sweden,616,455,0,1071
4454,2017,Venezuela (Bolivarian Republic of),Sweden,6,91,0,97
4455,2017,Yemen,Sweden,1099,186,0,1285
4456,2017,Zambia,Sweden,11,5,0,16
4457,2017,Zimbabwe,Sweden,24,11,0,35
4458,2017,Stateless,Sweden,22072,1837,0,23909
4459,2017,Unknown ,Sweden,622,869,0,1491
4460,2017,Afghanistan,Switzerland,8151,5620,0,13771
4461,2017,Albania,Switzerland,86,54,0,140
4462,2017,Algeria,Switzerland,160,148,0,308
4463,2017,Angola,Switzerland,774,42,0,816
4464,2017,Egypt,Switzerland,106,34,0,140
4465,2017,Armenia,Switzerland,132,104,0,236
4466,2017,Azerbaijan,Switzerland,80,85,0,165
4467,2017,Bahrain,Switzerland,5,0,0,5
4468,2017,Burundi,Switzerland,84,33,0,117
4469,2017,Benin,Switzerland,22,5,0,27
4470,2017,Bangladesh,Switzerland,62,19,0,81
4471,2017,Burkina Faso,Switzerland,19,7,0,26
4472,2017,Belarus,Switzerland,43,21,0,64
4473,2017,Brazil,Switzerland,14,5,0,19
4474,2017,Bosnia and Herzegovina,Switzerland,2026,23,0,2049
4475,2017,Bulgaria,Switzerland,9,8,0,17
4476,2017,Cambodia,Switzerland,322,0,0,322
4477,2017,Central African Rep.,Switzerland,13,6,0,19
4478,2017,Chad,Switzerland,49,11,0,60
4479,2017,China,Switzerland,2973,413,0,3386
4480,2017,Chile,Switzerland,12,0,0,12
4481,2017,Cameroon,Switzerland,188,69,0,257
4482,2017,Congo,Switzerland,67,5,0,72
4483,2017,Dem. Rep. of the Congo,Switzerland,1288,143,0,1431
4484,2017,Colombia,Switzerland,254,39,0,293
4485,2017,Cuba,Switzerland,40,5,0,45
4486,2017,Czechia,Switzerland,7,0,0,7
4487,2017,Djibouti,Switzerland,14,7,0,21
4488,2017,Ecuador,Switzerland,7,0,0,7
4489,2017,Eritrea,Switzerland,30935,4526,0,35461
4490,2017,Ethiopia,Switzerland,1418,671,0,2089
4491,2017,Gambia,Switzerland,46,50,0,96
4492,2017,Georgia,Switzerland,142,254,0,396
4493,2017,Ghana,Switzerland,17,20,0,37
4494,2017,Guinea-Bissau,Switzerland,60,16,0,76
4495,2017,Guatemala,Switzerland,6,0,0,6
4496,2017,Guinea,Switzerland,154,150,0,304
4497,2017,Croatia,Switzerland,33,0,0,33
4498,2017,Hungary,Switzerland,7,0,0,7
4499,2017,Cote d'Ivoire,Switzerland,169,69,0,238
4500,2017,India,Switzerland,39,7,0,46
4501,2017,Indonesia,Switzerland,0,5,0,5
4502,2017,Iran (Islamic Rep. of),Switzerland,1637,905,0,2542
4503,2017,Iraq,Switzerland,4015,1394,0,5409
4504,2017,Israel,Switzerland,5,0,0,5
4505,2017,Italy,Switzerland,5,0,0,5
4506,2017,Jordan,Switzerland,57,10,0,67
4507,2017,Kazakhstan,Switzerland,12,9,0,21
4508,2017,Kenya,Switzerland,43,0,0,43
4509,2017,Kyrgyzstan,Switzerland,18,7,0,25
4510,2017,Kuwait,Switzerland,0,8,0,8
4511,2017,Lao People's Dem. Rep.,Switzerland,127,0,0,127
4512,2017,Liberia,Switzerland,44,9,0,53
4513,2017,Libya,Switzerland,297,71,0,368
4514,2017,Lebanon,Switzerland,41,24,0,65
4515,2017,Sri Lanka,Switzerland,5581,1833,0,7414
4516,2017,Madagascar,Switzerland,5,0,0,5
4517,2017,Mauritania,Switzerland,6,7,0,13
4518,2017,North Macedonia,Switzerland,188,39,0,227
4519,2017,Rep. of Moldova,Switzerland,7,10,0,17
4520,2017,Mali,Switzerland,29,25,0,54
4521,2017,Mongolia,Switzerland,118,54,0,172
4522,2017,Morocco,Switzerland,62,101,0,163
4523,2017,Montenegro,Switzerland,45,7,0,52
4524,2017,Myanmar,Switzerland,40,0,0,40
4525,2017,Nepal,Switzerland,19,11,0,30
4526,2017,Niger,Switzerland,11,5,0,16
4527,2017,Nigeria,Switzerland,185,139,0,324
4528,2017,Pakistan,Switzerland,150,241,0,391
4529,2017,Paraguay,Switzerland,5,0,0,5
4530,2017,Peru,Switzerland,8,0,0,8
4531,2017,Philippines,Switzerland,6,6,0,12
4532,2017,Poland,Switzerland,5,0,0,5
4533,2017,Portugal,Switzerland,5,0,0,5
4534,2017,Romania,Switzerland,20,0,0,20
4535,2017,South Africa,Switzerland,14,5,0,19
4536,2017,Russian Federation,Switzerland,734,127,0,861
4537,2017,Rwanda,Switzerland,140,5,0,145
4538,2017,El Salvador,Switzerland,5,10,0,15
4539,2017,Saudi Arabia,Switzerland,5,13,0,18
4540,2017,Serbia and Kosovo: S/RES/1244 (1999),Switzerland,2777,159,0,2936
4541,2017,Senegal,Switzerland,42,31,0,73
4542,2017,Sierra Leone,Switzerland,34,13,0,47
4543,2017,Somalia,Switzerland,4574,874,0,5448
4544,2017,Viet Nam,Switzerland,996,0,0,996
4545,2017,Sudan,Switzerland,277,123,0,400
4546,2017,South Sudan,Switzerland,7,5,0,12
4547,2017,Syrian Arab Rep.,Switzerland,13639,3192,0,16831
4548,2017,United Rep. of Tanzania,Switzerland,15,0,0,15
4549,2017,Tajikistan,Switzerland,11,8,0,19
4550,2017,Turkmenistan,Switzerland,5,0,0,5
4551,2017,Togo,Switzerland,669,22,0,691
4552,2017,Tunisia,Switzerland,273,67,0,340
4553,2017,Türkiye,Switzerland,3440,932,0,4372
4554,2017,Uganda,Switzerland,40,18,0,58
4555,2017,Ukraine,Switzerland,42,84,0,126
4556,2017,Uzbekistan,Switzerland,50,12,0,62
4557,2017,Venezuela (Bolivarian Republic of),Switzerland,5,19,0,24
4558,2017,Western Sahara,Switzerland,7,5,0,12
4559,2017,Yemen,Switzerland,339,47,0,386
4560,2017,Zimbabwe,Switzerland,15,5,0,20
4561,2017,Stateless,Switzerland,519,11,0,530
4562,2017,Unknown ,Switzerland,1527,352,0,1879
4563,2017,Afghanistan,Syrian Arab Rep.,1221,32,0,1253
4564,2017,Algeria,Syrian Arab Rep.,5,0,0,5
4565,2017,Egypt,Syrian Arab Rep.,35,12,0,47
4566,2017,Bahrain,Syrian Arab Rep.,0,5,0,5
4567,2017,Burkina Faso,Syrian Arab Rep.,0,5,0,5
4568,2017,Chad,Syrian Arab Rep.,8,5,0,13
4569,2017,Eritrea,Syrian Arab Rep.,23,5,0,28
4570,2017,Ethiopia,Syrian Arab Rep.,19,0,0,19
4571,2017,Guinea,Syrian Arab Rep.,51,5,0,56
4572,2017,Cote d'Ivoire,Syrian Arab Rep.,5,0,0,5
4573,2017,Iran (Islamic Rep. of),Syrian Arab Rep.,45,30,0,75
4574,2017,Iraq,Syrian Arab Rep.,16325,17673,0,33998
4575,2017,Jordan,Syrian Arab Rep.,25,13,0,38
4576,2017,Kuwait,Syrian Arab Rep.,5,0,0,5
4577,2017,Libya,Syrian Arab Rep.,14,0,0,14
4578,2017,Lebanon,Syrian Arab Rep.,24,0,0,24
4579,2017,Sri Lanka,Syrian Arab Rep.,0,5,0,5
4580,2017,Morocco,Syrian Arab Rep.,6,0,0,6
4581,2017,Pakistan,Syrian Arab Rep.,173,26,0,199
4582,2017,Saudi Arabia,Syrian Arab Rep.,11,0,0,11
4583,2017,Sierra Leone,Syrian Arab Rep.,19,0,0,19
4584,2017,Somalia,Syrian Arab Rep.,404,0,0,404
4585,2017,Sudan,Syrian Arab Rep.,762,89,0,851
4586,2017,South Sudan,Syrian Arab Rep.,110,0,0,110
4587,2017,Syrian Arab Rep.,Syrian Arab Rep.,0,0,6150005,0
4588,2017,United Rep. of Tanzania,Syrian Arab Rep.,0,5,0,5
4589,2017,Tunisia,Syrian Arab Rep.,5,5,0,10
4590,2017,Türkiye,Syrian Arab Rep.,7,9,0,16
4591,2017,Yemen,Syrian Arab Rep.,123,169,0,292
4592,2017,Stateless,Syrian Arab Rep.,0,5,0,5
4593,2017,Burundi,United Rep. of Tanzania,251227,24455,0,275682
4594,2017,Dem. Rep. of the Congo,United Rep. of Tanzania,56906,19548,0,76454
4595,2017,Somalia,United Rep. of Tanzania,150,0,0,150
4596,2017,Unknown ,United Rep. of Tanzania,245,169,0,414
4597,2017,Cuba,Turks and Caicos Islands,5,0,0,5
4598,2017,Afghanistan,Thailand,88,5,0,93
4599,2017,Egypt,Thailand,16,13,0,29
4600,2017,Bangladesh,Thailand,0,5,0,5
4601,2017,Cambodia,Thailand,166,167,0,333
4602,2017,China,Thailand,179,27,0,206
4603,2017,Dem. Rep. of the Congo,Thailand,33,8,0,41
4604,2017,Eritrea,Thailand,8,0,0,8
4605,2017,Ethiopia,Thailand,13,25,0,38
4606,2017,Palestinian,Thailand,413,16,0,429
4607,2017,Guinea,Thailand,0,5,0,5
4608,2017,Cote d'Ivoire,Thailand,16,0,0,16
4609,2017,Iran (Islamic Rep. of),Thailand,57,77,0,134
4610,2017,Iraq,Thailand,305,26,0,331
